pos_x,pos_y
0.1953125,-0.5
-0.1953125,0.5
1.0,0.1953125
-1.0,-0.1953125
-0.7421875,-0.5
0.7421875,0.5
0.7578125,-0.5
-0.7578125,0.5
0.0078125,-0.5
-0.0078125,0.5
1.0,0.0078125
-1.0,-0.0078125
-0.3671875,-0.5
0.3671875,0.5
1.0,-0.3671875
-1.0,0.3671875
0.3828125,-0.5
-0.3828125,0.5
1.0,0.3828125
-1.0,-0.3828125
-0.8359375,-0.5
0.8359375,0.5
0.6640625,-0.5
-0.6640625,0.5
-0.0859375,-0.5
0.0859375,0.5
1.0,-0.0859375
-1.0,0.0859375
-0.4609375,-0.5
0.4609375,0.5
1.0,-0.4609375
-1.0,0.4609375
0.2890625,-0.5
-0.2890625,0.5
1.0,0.2890625
-1.0,-0.2890625
-0.6484375,-0.5
0.6484375,0.5
0.8515625,-0.5
-0.8515625,0.5
0.1015625,-0.5
-0.1015625,0.5
1.0,0.1015625
-1.0,-0.1015625
-0.2734375,-0.5
0.2734375,0.5
1.0,-0.2734375
-1.0,0.2734375
0.4765625,-0.5
-0.4765625,0.5
1.0,0.4765625
-1.0,-0.4765625
-0.98828125,-0.5
0.98828125,0.5
0.51171875,-0.5
-0.51171875,0.5
-0.23828125,-0.5
0.23828125,0.5
1.0,-0.23828125
-1.0,0.23828125
-0.61328125,-0.5
0.61328125,0.5
0.88671875,-0.5
-0.88671875,0.5
0.13671875,-0.5
-0.13671875,0.5
1.0,0.13671875
-1.0,-0.13671875
-0.80078125,-0.5
0.80078125,0.5
0.69921875,-0.5
-0.69921875,0.5
-0.05078125,-0.5
0.05078125,0.5
1.0,-0.05078125
-1.0,0.05078125
-0.42578125,-0.5
0.42578125,0.5
1.0,-0.42578125
-1.0,0.42578125
0.32421875,-0.5
-0.32421875,0.5
1.0,0.32421875
-1.0,-0.32421875
-0.89453125,-0.5
0.89453125,0.5
0.60546875,-0.5
-0.60546875,0.5
-0.14453125,-0.5
0.14453125,0.5
1.0,-0.14453125
-1.0,0.14453125
-0.51953125,-0.5
0.51953125,0.5
0.98046875,-0.5
-0.98046875,0.5
0.23046875,-0.5
-0.23046875,0.5
1.0,0.23046875
-1.0,-0.23046875
-0.70703125,-0.5
0.70703125,0.5
0.79296875,-0.5
-0.79296875,0.5
0.04296875,-0.5
-0.04296875,0.5
1.0,0.04296875
-1.0,-0.04296875
-0.33203125,-0.5
0.33203125,0.5
1.0,-0.33203125
-1.0,0.33203125
0.41796875,-0.5
-0.41796875,0.5
1.0,0.41796875
-1.0,-0.41796875
-0.94140625,-0.5
0.94140625,0.5
0.55859375,-0.5
-0.55859375,0.5
-0.19140625,-0.5
0.19140625,0.5
1.0,-0.19140625
-1.0,0.19140625
-0.56640625,-0.5
0.56640625,0.5
0.93359375,-0.5
-0.93359375,0.5
0.18359375,-0.5
-0.18359375,0.5
1.0,0.18359375
-1.0,-0.18359375
-0.75390625,-0.5
0.75390625,0.5
0.74609375,-0.5
-0.74609375,0.5
-0.00390625,-0.5
0.00390625,0.5
1.0,-0.00390625
-1.0,0.00390625
-0.37890625,-0.5
0.37890625,0.5
1.0,-0.37890625
-1.0,0.37890625
0.37109375,-0.5
-0.37109375,0.5
1.0,0.37109375
-1.0,-0.37109375
-0.84765625,-0.5
0.84765625,0.5
0.65234375,-0.5
-0.65234375,0.5
-0.09765625,-0.5
0.09765625,0.5
1.0,-0.09765625
-1.0,0.09765625
-0.47265625,-0.5
0.47265625,0.5
1.0,-0.47265625
-1.0,0.47265625
0.27734375,-0.5
-0.27734375,0.5
1.0,0.27734375
-1.0,-0.27734375
-0.66015625,-0.5
0.66015625,0.5
0.83984375,-0.5
-0.83984375,0.5
0.08984375,-0.5
-0.08984375,0.5
1.0,0.08984375
-1.0,-0.08984375
-0.28515625,-0.5
0.28515625,0.5
1.0,-0.28515625
-1.0,0.28515625
0.46484375,-0.5
-0.46484375,0.5
1.0,0.46484375
-1.0,-0.46484375
-0.96484375,-0.5
0.96484375,0.5
0.53515625,-0.5
-0.53515625,0.5
-0.21484375,-0.5
0.21484375,0.5
1.0,-0.21484375
-1.0,0.21484375
-0.58984375,-0.5
0.58984375,0.5
0.91015625,-0.5
-0.91015625,0.5
0.16015625,-0.5
-0.16015625,0.5
1.0,0.16015625
-1.0,-0.16015625
-0.77734375,-0.5
0.77734375,0.5
0.72265625,-0.5
-0.72265625,0.5
-0.02734375,-0.5
0.02734375,0.5
1.0,-0.02734375
-1.0,0.02734375
-0.40234375,-0.5
0.40234375,0.5
1.0,-0.40234375
-1.0,0.40234375
0.34765625,-0.5
-0.34765625,0.5
1.0,0.34765625
-1.0,-0.34765625
-0.87109375,-0.5
0.87109375,0.5
0.62890625,-0.5
-0.62890625,0.5
-0.12109375,-0.5
0.12109375,0.5
1.0,-0.12109375
-1.0,0.12109375
-0.49609375,-0.5
0.49609375,0.5
1.0,-0.49609375
-1.0,0.49609375
0.25390625,-0.5
-0.25390625,0.5
1.0,0.25390625
-1.0,-0.25390625
-0.68359375,-0.5
0.68359375,0.5
0.81640625,-0.5
-0.81640625,0.5
0.06640625,-0.5
-0.06640625,0.5
1.0,0.06640625
-1.0,-0.06640625
-0.30859375,-0.5
0.30859375,0.5
1.0,-0.30859375
-1.0,0.30859375
0.44140625,-0.5
-0.44140625,0.5
1.0,0.44140625
-1.0,-0.44140625
-0.91796875,-0.5
0.91796875,0.5
0.58203125,-0.5
-0.58203125,0.5
-0.16796875,-0.5
0.16796875,0.5
1.0,-0.16796875
-1.0,0.16796875
-0.54296875,-0.5
0.54296875,0.5
0.95703125,-0.5
-0.95703125,0.5
0.20703125,-0.5
-0.20703125,0.5
1.0,0.20703125
-1.0,-0.20703125
-0.73046875,-0.5
0.73046875,0.5
0.76953125,-0.5
-0.76953125,0.5
0.01953125,-0.5
-0.01953125,0.5
1.0,0.01953125
-1.0,-0.01953125
-0.35546875,-0.5
0.35546875,0.5
1.0,-0.35546875
-1.0,0.35546875
0.39453125,-0.5
-0.39453125,0.5
1.0,0.39453125
-1.0,-0.39453125
-0.82421875,-0.5
0.82421875,0.5
0.67578125,-0.5
-0.67578125,0.5
-0.07421875,-0.5
0.07421875,0.5
1.0,-0.07421875
-1.0,0.07421875
-0.44921875,-0.5
0.44921875,0.5
1.0,-0.44921875
-1.0,0.44921875
0.30078125,-0.5
-0.30078125,0.5
1.0,0.30078125
-1.0,-0.30078125
-0.63671875,-0.5
0.63671875,0.5
0.86328125,-0.5
-0.86328125,0.5
0.11328125,-0.5
-0.11328125,0.5
1.0,0.11328125
-1.0,-0.11328125
-0.26171875,-0.5
0.26171875,0.5
1.0,-0.26171875
-1.0,0.26171875
0.48828125,-0.5
-0.48828125,0.5
1.0,0.48828125
-1.0,-0.48828125
-0.9941406,-0.5
0.9941406,0.5
0.5058594,-0.5
-0.5058594,0.5
-0.24414062,-0.5
0.24414062,0.5
1.0,-0.24414062
-1.0,0.24414062
-0.6191406,-0.5
0.6191406,0.5
0.8808594,-0.5
-0.8808594,0.5
0.13085938,-0.5
-0.13085938,0.5
1.0,0.13085938
-1.0,-0.13085938
-0.8066406,-0.5
0.8066406,0.5
0.6933594,-0.5
-0.6933594,0.5
-0.056640625,-0.5
0.056640625,0.5
1.0,-0.056640625
-1.0,0.056640625
-0.43164062,-0.5
0.43164062,0.5
1.0,-0.43164062
-1.0,0.43164062
0.31835938,-0.5
-0.31835938,0.5
1.0,0.31835938
-1.0,-0.31835938
-0.9003906,-0.5
0.9003906,0.5
0.5996094,-0.5
-0.5996094,0.5
-0.15039062,-0.5
0.15039062,0.5
1.0,-0.15039062
-1.0,0.15039062
-0.5253906,-0.5
0.5253906,0.5
0.9746094,-0.5
-0.9746094,0.5
0.22460938,-0.5
-0.22460938,0.5
1.0,0.22460938
-1.0,-0.22460938
-0.7128906,-0.5
0.7128906,0.5
0.7871094,-0.5
-0.7871094,0.5
0.037109375,-0.5
-0.037109375,0.5
1.0,0.037109375
-1.0,-0.037109375
-0.33789062,-0.5
0.33789062,0.5
1.0,-0.33789062
-1.0,0.33789062
0.41210938,-0.5
-0.41210938,0.5
1.0,0.41210938
-1.0,-0.41210938
-0.9472656,-0.5
0.9472656,0.5
0.5527344,-0.5
-0.5527344,0.5
-0.19726562,-0.5
0.19726562,0.5
1.0,-0.19726562
-1.0,0.19726562
-0.5722656,-0.5
0.5722656,0.5
0.9277344,-0.5
-0.9277344,0.5
0.17773438,-0.5
-0.17773438,0.5
1.0,0.17773438
-1.0,-0.17773438
-0.7597656,-0.5
0.7597656,0.5
0.7402344,-0.5
-0.7402344,0.5
-0.009765625,-0.5
0.009765625,0.5
1.0,-0.009765625
-1.0,0.009765625
-0.38476562,-0.5
0.38476562,0.5
1.0,-0.38476562
-1.0,0.38476562
0.36523438,-0.5
-0.36523438,0.5
1.0,0.36523438
-1.0,-0.36523438
-0.8535156,-0.5
0.8535156,0.5
0.6464844,-0.5
-0.6464844,0.5
-0.103515625,-0.5
0.103515625,0.5
1.0,-0.103515625
-1.0,0.103515625
-0.47851562,-0.5
0.47851562,0.5
1.0,-0.47851562
-1.0,0.47851562
0.27148438,-0.5
-0.27148438,0.5
1.0,0.27148438
-1.0,-0.27148438
-0.6660156,-0.5
0.6660156,0.5
0.8339844,-0.5
-0.8339844,0.5
0.083984375,-0.5
-0.083984375,0.5
1.0,0.083984375
-1.0,-0.083984375
-0.29101562,-0.5
0.29101562,0.5
1.0,-0.29101562
-1.0,0.29101562
0.45898438,-0.5
-0.45898438,0.5
1.0,0.45898438
-1.0,-0.45898438
-0.9707031,-0.5
0.9707031,0.5
0.5292969,-0.5
-0.5292969,0.5
-0.22070312,-0.5
0.22070312,0.5
1.0,-0.22070312
-1.0,0.22070312
-0.5957031,-0.5
0.5957031,0.5
0.9042969,-0.5
-0.9042969,0.5
0.15429688,-0.5
-0.15429688,0.5
1.0,0.15429688
-1.0,-0.15429688
-0.7832031,-0.5
0.7832031,0.5
0.7167969,-0.5
-0.7167969,0.5
-0.033203125,-0.5
0.033203125,0.5
1.0,-0.033203125
-1.0,0.033203125
-0.40820312,-0.5
0.40820312,0.5
1.0,-0.40820312
-1.0,0.40820312
0.34179688,-0.5
-0.34179688,0.5
1.0,0.34179688
-1.0,-0.34179688
-0.8769531,-0.5
0.8769531,0.5
0.6230469,-0.5
-0.6230469,0.5
-0.12695312,-0.5
0.12695312,0.5
1.0,-0.12695312
-1.0,0.12695312
-0.5019531,-0.5
0.5019531,0.5
0.9980469,-0.5
-0.9980469,0.5
0.24804688,-0.5
-0.24804688,0.5
1.0,0.24804688
-1.0,-0.24804688
-0.6894531,-0.5
0.6894531,0.5
0.8105469,-0.5
-0.8105469,0.5
0.060546875,-0.5
-0.060546875,0.5
1.0,0.060546875
-1.0,-0.060546875
-0.31445312,-0.5
0.31445312,0.5
1.0,-0.31445312
-1.0,0.31445312
0.43554688,-0.5
-0.43554688,0.5
1.0,0.43554688
-1.0,-0.43554688
-0.9238281,-0.5
0.9238281,0.5
0.5761719,-0.5
-0.5761719,0.5
-0.17382812,-0.5
0.17382812,0.5
1.0,-0.17382812
-1.0,0.17382812
-0.5488281,-0.5
0.5488281,0.5
0.9511719,-0.5
-0.9511719,0.5
0.20117188,-0.5
-0.20117188,0.5
1.0,0.20117188
-1.0,-0.20117188
-0.7363281,-0.5
0.7363281,0.5
0.7636719,-0.5
-0.7636719,0.5
0.013671875,-0.5
-0.013671875,0.5
1.0,0.013671875
-1.0,-0.013671875
-0.36132812,-0.5
0.36132812,0.5
1.0,-0.36132812
-1.0,0.36132812
0.38867188,-0.5
-0.38867188,0.5
1.0,0.38867188
-1.0,-0.38867188
-0.8300781,-0.5
0.8300781,0.5
0.6699219,-0.5
-0.6699219,0.5
-0.080078125,-0.5
0.080078125,0.5
1.0,-0.080078125
-1.0,0.080078125
-0.45507812,-0.5
0.45507812,0.5
1.0,-0.45507812
-1.0,0.45507812
0.29492188,-0.5
-0.29492188,0.5
1.0,0.29492188
-1.0,-0.29492188
-0.6425781,-0.5
0.6425781,0.5
0.8574219,-0.5
-0.8574219,0.5
0.107421875,-0.5
-0.107421875,0.5
1.0,0.107421875
-1.0,-0.107421875
-0.26757812,-0.5
0.26757812,0.5
1.0,-0.26757812
-1.0,0.26757812
0.48242188,-0.5
-0.48242188,0.5
1.0,0.48242188
-1.0,-0.48242188
-0.9824219,-0.5
0.9824219,0.5
0.5175781,-0.5
-0.5175781,0.5
-0.23242188,-0.5
0.23242188,0.5
1.0,-0.23242188
-1.0,0.23242188
-0.6074219,-0.5
0.6074219,0.5
0.8925781,-0.5
-0.8925781,0.5
0.14257812,-0.5
-0.14257812,0.5
1.0,0.14257812
-1.0,-0.14257812
-0.7949219,-0.5
0.7949219,0.5
0.7050781,-0.5
-0.7050781,0.5
-0.044921875,-0.5
0.044921875,0.5
1.0,-0.044921875
-1.0,0.044921875
-0.41992188,-0.5
0.41992188,0.5
1.0,-0.41992188
-1.0,0.41992188
0.33007812,-0.5
-0.33007812,0.5
1.0,0.33007812
-1.0,-0.33007812
-0.8886719,-0.5
0.8886719,0.5
0.6113281,-0.5
-0.6113281,0.5
-0.13867188,-0.5
0.13867188,0.5
1.0,-0.13867188
-1.0,0.13867188
-0.5136719,-0.5
0.5136719,0.5
0.9863281,-0.5
-0.9863281,0.5
0.23632812,-0.5
-0.23632812,0.5
1.0,0.23632812
-1.0,-0.23632812
-0.7011719,-0.5
0.7011719,0.5
0.7988281,-0.5
-0.7988281,0.5
0.048828125,-0.5
-0.048828125,0.5
1.0,0.048828125
-1.0,-0.048828125
-0.32617188,-0.5
0.32617188,0.5
1.0,-0.32617188
-1.0,0.32617188
0.42382812,-0.5
-0.42382812,0.5
1.0,0.42382812
-1.0,-0.42382812
-0.9355469,-0.5
0.9355469,0.5
0.5644531,-0.5
-0.5644531,0.5
-0.18554688,-0.5
0.18554688,0.5
1.0,-0.18554688
-1.0,0.18554688
-0.5605469,-0.5
0.5605469,0.5
0.9394531,-0.5
-0.9394531,0.5
0.18945312,-0.5
-0.18945312,0.5
1.0,0.18945312
-1.0,-0.18945312
-0.7480469,-0.5
0.7480469,0.5
0.7519531,-0.5
-0.7519531,0.5
0.001953125,-0.5
-0.001953125,0.5
1.0,0.001953125
-1.0,-0.001953125
-0.37304688,-0.5
0.37304688,0.5
1.0,-0.37304688
-1.0,0.37304688
0.37695312,-0.5
-0.37695312,0.5
1.0,0.37695312
-1.0,-0.37695312
-0.8417969,-0.5
0.8417969,0.5
0.6582031,-0.5
-0.6582031,0.5
-0.091796875,-0.5
0.091796875,0.5
1.0,-0.091796875
-1.0,0.091796875
-0.46679688,-0.5
0.46679688,0.5
1.0,-0.46679688
-1.0,0.46679688
0.28320312,-0.5
-0.28320312,0.5
1.0,0.28320312
-1.0,-0.28320312
-0.6542969,-0.5
0.6542969,0.5
0.8457031,-0.5
-0.8457031,0.5
0.095703125,-0.5
-0.095703125,0.5
1.0,0.095703125
-1.0,-0.095703125
-0.27929688,-0.5
0.27929688,0.5
1.0,-0.27929688
-1.0,0.27929688
0.47070312,-0.5
-0.47070312,0.5
1.0,0.47070312
-1.0,-0.47070312
-0.9589844,-0.5
0.9589844,0.5
0.5410156,-0.5
-0.5410156,0.5
-0.20898438,-0.5
0.20898438,0.5
1.0,-0.20898438
-1.0,0.20898438
-0.5839844,-0.5
0.5839844,0.5
0.9160156,-0.5
-0.9160156,0.5
0.16601562,-0.5
-0.16601562,0.5
1.0,0.16601562
-1.0,-0.16601562
-0.7714844,-0.5
0.7714844,0.5
0.7285156,-0.5
-0.7285156,0.5
-0.021484375,-0.5
0.021484375,0.5
1.0,-0.021484375
-1.0,0.021484375
-0.39648438,-0.5
0.39648438,0.5
1.0,-0.39648438
-1.0,0.39648438
0.35351562,-0.5
-0.35351562,0.5
1.0,0.35351562
-1.0,-0.35351562
-0.8652344,-0.5
0.8652344,0.5
0.6347656,-0.5
-0.6347656,0.5
-0.115234375,-0.5
0.115234375,0.5
1.0,-0.115234375
-1.0,0.115234375
-0.49023438,-0.5
0.49023438,0.5
1.0,-0.49023438
-1.0,0.49023438
0.25976562,-0.5
-0.25976562,0.5
1.0,0.25976562
-1.0,-0.25976562
-0.6777344,-0.5
0.6777344,0.5
0.8222656,-0.5
-0.8222656,0.5
0.072265625,-0.5
-0.072265625,0.5
1.0,0.072265625
-1.0,-0.072265625
-0.30273438,-0.5
0.30273438,0.5
1.0,-0.30273438
-1.0,0.30273438
0.44726562,-0.5
-0.44726562,0.5
1.0,0.44726562
-1.0,-0.44726562
-0.9121094,-0.5
0.9121094,0.5
0.5878906,-0.5
-0.5878906,0.5
-0.16210938,-0.5
0.16210938,0.5
1.0,-0.16210938
-1.0,0.16210938
-0.5371094,-0.5
0.5371094,0.5
0.9628906,-0.5
-0.9628906,0.5
0.21289062,-0.5
-0.21289062,0.5
1.0,0.21289062
-1.0,-0.21289062
-0.7246094,-0.5
0.7246094,0.5
0.7753906,-0.5
-0.7753906,0.5
0.025390625,-0.5
-0.025390625,0.5
1.0,0.025390625
-1.0,-0.025390625
-0.34960938,-0.5
0.34960938,0.5
1.0,-0.34960938
-1.0,0.34960938
0.40039062,-0.5
-0.40039062,0.5
1.0,0.40039062
-1.0,-0.40039062
-0.8183594,-0.5
0.8183594,0.5
0.6816406,-0.5
-0.6816406,0.5
-0.068359375,-0.5
0.068359375,0.5
1.0,-0.068359375
-1.0,0.068359375
-0.44335938,-0.5
0.44335938,0.5
1.0,-0.44335938
-1.0,0.44335938
0.30664062,-0.5
-0.30664062,0.5
1.0,0.30664062
-1.0,-0.30664062
-0.6308594,-0.5
0.6308594,0.5
0.8691406,-0.5
-0.8691406,0.5
0.119140625,-0.5
-0.119140625,0.5
1.0,0.119140625
-1.0,-0.119140625
-0.25585938,-0.5
0.25585938,0.5
1.0,-0.25585938
-1.0,0.25585938
0.49414062,-0.5
-0.49414062,0.5
1.0,0.49414062
-1.0,-0.49414062
-0.9970703,-0.5
0.9970703,0.5
0.5029297,-0.5
-0.5029297,0.5
-0.24707031,-0.5
0.24707031,0.5
1.0,-0.24707031
-1.0,0.24707031
-0.6220703,-0.5
0.6220703,0.5
0.8779297,-0.5
-0.8779297,0.5
0.12792969,-0.5
-0.12792969,0.5
1.0,0.12792969
-1.0,-0.12792969
-0.8095703,-0.5
0.8095703,0.5
0.6904297,-0.5
-0.6904297,0.5
-0.059570312,-0.5
0.059570312,0.5
1.0,-0.059570312
-1.0,0.059570312
-0.4345703,-0.5
0.4345703,0.5
1.0,-0.4345703
-1.0,0.4345703
0.3154297,-0.5
-0.3154297,0.5
1.0,0.3154297
-1.0,-0.3154297
-0.9033203,-0.5
0.9033203,0.5
0.5966797,-0.5
-0.5966797,0.5
-0.15332031,-0.5
0.15332031,0.5
1.0,-0.15332031
-1.0,0.15332031
-0.5283203,-0.5
0.5283203,0.5
0.9716797,-0.5
-0.9716797,0.5
0.22167969,-0.5
-0.22167969,0.5
1.0,0.22167969
-1.0,-0.22167969
-0.7158203,-0.5
0.7158203,0.5
0.7841797,-0.5
-0.7841797,0.5
0.034179688,-0.5
-0.034179688,0.5
1.0,0.034179688
-1.0,-0.034179688
-0.3408203,-0.5
0.3408203,0.5
1.0,-0.3408203
-1.0,0.3408203
0.4091797,-0.5
-0.4091797,0.5
1.0,0.4091797
-1.0,-0.4091797
-0.9501953,-0.5
0.9501953,0.5
0.5498047,-0.5
-0.5498047,0.5
-0.20019531,-0.5
0.20019531,0.5
1.0,-0.20019531
-1.0,0.20019531
-0.5751953,-0.5
0.5751953,0.5
0.9248047,-0.5
-0.9248047,0.5
0.17480469,-0.5
-0.17480469,0.5
1.0,0.17480469
-1.0,-0.17480469
-0.7626953,-0.5
0.7626953,0.5
0.7373047,-0.5
-0.7373047,0.5
-0.0126953125,-0.5
0.0126953125,0.5
1.0,-0.0126953125
-1.0,0.0126953125
-0.3876953,-0.5
0.3876953,0.5
1.0,-0.3876953
-1.0,0.3876953
0.3623047,-0.5
-0.3623047,0.5
1.0,0.3623047
-1.0,-0.3623047
-0.8564453,-0.5
0.8564453,0.5
0.6435547,-0.5
-0.6435547,0.5
-0.10644531,-0.5
0.10644531,0.5
1.0,-0.10644531
-1.0,0.10644531
-0.4814453,-0.5
0.4814453,0.5
1.0,-0.4814453
-1.0,0.4814453
0.2685547,-0.5
-0.2685547,0.5
1.0,0.2685547
-1.0,-0.2685547
-0.6689453,-0.5
0.6689453,0.5
0.8310547,-0.5
-0.8310547,0.5
0.08105469,-0.5
-0.08105469,0.5
1.0,0.08105469
-1.0,-0.08105469
-0.2939453,-0.5
0.2939453,0.5
1.0,-0.2939453
-1.0,0.2939453
0.4560547,-0.5
-0.4560547,0.5
1.0,0.4560547
-1.0,-0.4560547
-0.9736328,-0.5
0.9736328,0.5
0.5263672,-0.5
-0.5263672,0.5
-0.22363281,-0.5
0.22363281,0.5
1.0,-0.22363281
-1.0,0.22363281
-0.5986328,-0.5
0.5986328,0.5
0.9013672,-0.5
-0.9013672,0.5
0.15136719,-0.5
-0.15136719,0.5
1.0,0.15136719
-1.0,-0.15136719
-0.7861328,-0.5
0.7861328,0.5
0.7138672,-0.5
-0.7138672,0.5
-0.036132812,-0.5
0.036132812,0.5
1.0,-0.036132812
-1.0,0.036132812
-0.4111328,-0.5
0.4111328,0.5
1.0,-0.4111328
-1.0,0.4111328
0.3388672,-0.5
-0.3388672,0.5
1.0,0.3388672
-1.0,-0.3388672
-0.8798828,-0.5
0.8798828,0.5
0.6201172,-0.5
-0.6201172,0.5
-0.12988281,-0.5
0.12988281,0.5
1.0,-0.12988281
-1.0,0.12988281
-0.5048828,-0.5
0.5048828,0.5
0.9951172,-0.5
-0.9951172,0.5
0.24511719,-0.5
-0.24511719,0.5
1.0,0.24511719
-1.0,-0.24511719
-0.6923828,-0.5
0.6923828,0.5
0.8076172,-0.5
-0.8076172,0.5
0.057617188,-0.5
-0.057617188,0.5
1.0,0.057617188
-1.0,-0.057617188
-0.3173828,-0.5
0.3173828,0.5
1.0,-0.3173828
-1.0,0.3173828
0.4326172,-0.5
-0.4326172,0.5
1.0,0.4326172
-1.0,-0.4326172
-0.9267578,-0.5
0.9267578,0.5
0.5732422,-0.5
-0.5732422,0.5
-0.17675781,-0.5
0.17675781,0.5
1.0,-0.17675781
-1.0,0.17675781
-0.5517578,-0.5
0.5517578,0.5
0.9482422,-0.5
-0.9482422,0.5
0.19824219,-0.5
-0.19824219,0.5
1.0,0.19824219
-1.0,-0.19824219
-0.7392578,-0.5
0.7392578,0.5
0.7607422,-0.5
-0.7607422,0.5
0.0107421875,-0.5
-0.0107421875,0.5
1.0,0.0107421875
-1.0,-0.0107421875
-0.3642578,-0.5
0.3642578,0.5
1.0,-0.3642578
-1.0,0.3642578
0.3857422,-0.5
-0.3857422,0.5
1.0,0.3857422
-1.0,-0.3857422
-0.8330078,-0.5
0.8330078,0.5
0.6669922,-0.5
-0.6669922,0.5
-0.08300781,-0.5
0.08300781,0.5
1.0,-0.08300781
-1.0,0.08300781
-0.4580078,-0.5
0.4580078,0.5
1.0,-0.4580078
-1.0,0.4580078
0.2919922,-0.5
-0.2919922,0.5
1.0,0.2919922
-1.0,-0.2919922
-0.6455078,-0.5
0.6455078,0.5
0.8544922,-0.5
-0.8544922,0.5
0.10449219,-0.5
-0.10449219,0.5
1.0,0.10449219
-1.0,-0.10449219
-0.2705078,-0.5
0.2705078,0.5
1.0,-0.2705078
-1.0,0.2705078
0.4794922,-0.5
-0.4794922,0.5
1.0,0.4794922
-1.0,-0.4794922
-0.98535156,-0.5
0.98535156,0.5
0.51464844,-0.5
-0.51464844,0.5
